3
AGL Experiment
3/21/2017	3:00:40 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG RSC	3	3	CFG random SC	1	Random Instruction	1	Random Instruction	1	34567	space		 					(any response)	C	34531	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 11	12	CFG String Test (11, BADDDAB)	12	55175	3		3					1; 2; 3; 4	C	20590	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 12	13	CFG String Test (12, DDCBBDAB)	13	61262	1		1					1; 2; 3; 4	C	6076	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 18	19	CFG String Test (18, CADCAC)	19	64094	4		4					1; 2; 3; 4	C	2825	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 5	6	CFG String Test (5, ACDCA)	6	66359	4		4					1; 2; 3; 4	C	2241	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 9	10	CFG String Test (9, ADCAB)	10	69526	2		2					1; 2; 3; 4	C	3157	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 23	24	CFG String Test (23, BCDABDA)	24	78646	2		2					1; 2; 3; 4	C	9110	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 20	21	CFG String Test (20, BCCABCAA)	21	84038	2		2					1; 2; 3; 4	C	5386	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 1	2	CFG String Test (1, BCDBA)	2	85422	2		2					1; 2; 3; 4	C	1370	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 10	11	CFG String Test (10, CABDAB)	11	86990	2		2					1; 2; 3; 4	C	1554	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 22	23	CFG String Test (22, ADCBDA)	23	89846	2		2					1; 2; 3; 4	C	2844	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 15	16	CFG String Test (15, CDDCDBB)	16	92334	2		2					1; 2; 3; 4	C	2482	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 13	14	CFG String Test (13, BACDD)	14	93414	2		2					1; 2; 3; 4	C	1078	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 19	20	CFG String Test (19, DACABBC)	20	101110	2		2					1; 2; 3; 4	C	7691	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 4	5	CFG String Test (4, DBDDCCCA)	5	102334	2		2					1; 2; 3; 4	C	1215	
CFG RSC	3	3	CFG random SC	1	CFG String Test, 7	8	CFG String Test (7, DCBDCAB)	8	103774	2		2					1; 2; 3; 4	C	1438	
